job_name,task_name,start_time,end_time,plan_cpu,duration,energy,power_proxy
j_17411,M5,621374.0,621383,50.0,9,0.2742466014294553,0.030471844603272808
j_17411,R3_2,621374.0,621631,50.0,257,10.21204379069522,0.03973557895212148
j_17411,J12_8_11,621374.0,621744,50.0,370,15.63542379512507,0.04225790214898667
j_17411,R13_12,621374.0,621748,50.0,374,15.122482124895027,0.040434444184211306
j_39240,MergeTask,621573.0,621611,100.0,38,0.8692994051653676,0.022876300135930727
j_13613,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,621626.0,621632,10.0,6,0.08775455422146654,0.014625759036911089
j_13613,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,621626.0,621695,30.0,69,1.799668726802924,0.02608215546091194
j_28032,M1,621628.0,621635,100.0,7,0.3337921216908755,0.047684588812982216
j_41175,M1,621631.0,621669,100.0,38,2.0574638910601855,0.05414378660684699
j_7687,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,621633.0,621652,10.0,19,0.3108628693543708,0.01636120365023004
j_7687,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,621633.0,621684,30.0,51,1.2277210524225222,0.024072961812206316
j_41175,R2_1,621669.0,621682,100.0,13,0.6155964984405258,0.047353576803117366
j_31396,task_MzkwNjI2MTQ2NTgxODQzNDc5Mw==,621678.0,621712,100.0,34,1.756634533008452,0.05166572155907212
j_31571,M1,621687.0,621695,100.0,8,0.5142367310427642,0.06427959138034553
j_31571,R2_1,621700.0,621708,100.0,8,0.2705752838731576,0.0338219104841447
j_7687,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==_retry,621718.0,621807,30.0,89,1.5555557658588526,0.017478154672571376
j_38751,R5_4,621722.0,621748,50.0,26,0.8570994399246117,0.03296536307402353
j_38751,M2,621722.0,621732,50.0,10,0.2340739449507426,0.02340739449507426
j_19953,R11_10,621729.0,621736,50.0,7,0.21228477781318936,0.030326396830455623
j_19953,R16_5_15,621729.0,621771,50.0,42,2.1654367749181875,0.051558018450433035
j_19953,R7_6,621729.0,621738,50.0,9,0.2345560767224059,0.026061786302489544
j_19953,J5_3_4,621729.0,621817,50.0,88,2.890197334184752,0.032843151524826725
j_19953,R9_8,621729.0,621735,50.0,6,0.16745548569528326,0.027909247615880543
j_19953,M12,621729.0,621740,50.0,11,0.32827839060856834,0.029843490055324395
j_19953,M8,621729.0,621732,50.0,3,0.0895970602374596,0.029865686745819867
j_19953,R14_13,621729.0,621737,50.0,8,0.24696006112337462,0.030870007640421828
j_14113,M3,621732.0,621736,50.0,4,0.09981762646465188,0.02495440661616297
j_14113,M1,621732.0,621752,50.0,20,0.6155822715252964,0.03077911357626482
j_14113,R5_4,621732.0,621837,57.94,105,2.7203360976022704,0.025907962834307338
j_14113,R2_1,621732.0,621767,50.0,35,0.9321772615760142,0.02663363604502898
j_14006,M2,621745.0,621748,50.0,3,0.08347381681518332,0.027824605605061104
j_14006,R5_4,621745.0,621770,50.0,25,0.9716088585927058,0.03886435434370823
j_14006,J4_1_3,621745.0,621779,50.0,34,1.03584445144046,0.030466013277660586
j_14006,R3_2,621745.0,621752,50.0,7,0.19357158201057004,0.02765308314436715
j_26300,M2,621766.0,621769,50.0,3,0.07385600910800087,0.02461866970266696
j_26300,M1,621766.0,621778,50.0,12,0.34034233333891434,0.028361861111576195
j_37167,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,621767.0,621780,10.0,13,0.18888800713129936,0.014529846702407643
j_37167,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,621767.0,621888,30.0,121,3.379318489132667,0.027928251976303033
j_9089,M1,621906.0,621911,50.0,5,0.14961955276482083,0.029923910552964166
j_1942,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,621914.0,622064,10.0,150,4.118278901793833,0.02745519267862555
j_1942,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,621914.0,622196,5.0,282,6.207560027769756,0.02201262421194949
j_1315,M1,621916.0,621920,50.0,4,0.10557746289599299,0.026394365723998246
j_12442,R2_1,622073.0,622079,50.0,6,0.17503486994132453,0.029172478323554088
j_3871,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,622083.0,622468,10.0,385,11.537476786712823,0.02996747217328006
j_31726,M1,622169.0,622177,50.0,8,0.21613388302606043,0.027016735378257554
j_29766,R3_1,622172.0,622831,50.0,659,27.330778243053476,0.04147310810782014
j_29766,R2_1,622172.0,624285,50.0,2113,76.0697846739271,0.036000844616151016
j_12442,R2_1_retry,622203.0,622214,50.0,11,0.20664988225929126,0.018786352932662842
j_7457,J4_2_3,622257.0,622490,50.0,233,8.562226833292977,0.03674775464932608
j_7457,R2_1,622257.0,622345,49.25,88,2.9522641821451643,0.03354845661528596
j_7457,R1_3,622257.0,622343,50.0,86,3.119837549410248,0.0362771808070959
j_16522,R2_1,622355.0,622495,100.0,140,7.332035347683501,0.05237168105488215
j_16522,R3_2,622355.0,622619,100.0,264,10.094127206371349,0.038235330327164196
j_16522,M1,622355.0,622491,100.0,136,7.6107929526674525,0.05596171288726068
j_23791,task_LTQxMzg0MjE3OTExMTYwMDM1Nzc=,622383.0,622473,100.0,90,9.887868344403827,0.1098652038267092
j_23791,task_LTY3MDgxODQxOTQxODYwNjQ5NDQ=,622393.0,622473,400.0,80,11.269265373905371,0.14086581717381713
j_23791,task_LTg5NDI4NDYwMjE2NDY5MzMxOTE=,622395.0,622473,400.0,78,12.027470596777531,0.15419834098432733
j_23791,task_LTg5NDI4NDYwMjE2NTA5MzMyMDg=,622395.0,622473,400.0,78,13.449709250163913,0.1724321698738963
j_23791,task_LTg5NDI4NDYwMjE2NTE5MzMyMDI=,622395.0,622473,100.0,78,12.169691670438393,0.1560216880825435
j_23791,task_LTg5NDI4NDYwMjE2NTA5MzMyMTI=,622395.0,622553,400.0,158,12.96757401180933,0.08207325323929955
j_23791,task_LTg5NDI4NDYwMjE2NDY5MzMxOTI=,622395.0,622473,400.0,78,11.649475341349692,0.1493522479660217
j_23791,task_LTg5NDI4NDYwMjE2NTA5MzMyMDk=,622395.0,622473,400.0,78,13.153314683635166,0.16863223953378417
j_23791,task_LTg5NDI4NDYwMjE2NTA5MzMyMTA=,622395.0,622455,400.0,60,11.49857379544076,0.19164289659067935
j_23791,task_LTg5NDI4NDYwMjE2NDg5MzMyMTU=,622396.0,622429,400.0,33,9.943681424532224,0.30132367953127953
j_23791,task_LTg5NDI4NDYwMjE2NDk5MzMyMDQ=,622396.0,622473,400.0,77,12.670001536809464,0.16454547450401902
j_23791,task_LTg5NDI4NDYwMjE2NDg5MzMyMDI=,622396.0,622430,400.0,34,11.623770545549094,0.3418756042808557
j_23791,task_LTg5NDI4NDYwMjE2NTM5MzMyMDU=,622396.0,622473,400.0,77,12.10927424847918,0.15726330192830104
j_23791,task_LTg5NDI4NDYwMjE2NTA5MzMyMTQ=,622396.0,622473,400.0,77,11.756703624733428,0.15268446265887567
j_23791,task_LTg5NDI4NDYwMjE2NDk5MzMyMTY=,622396.0,622445,400.0,49,10.745876785578544,0.21930360786894987
j_23791,task_LTg5NDI4NDYwMjE2NTM5MzMyMDc=,622396.0,622451,100.0,55,11.569266622707037,0.21035030223103704
j_23791,task_LTY3MDgxODQxOTQxODYwNjQ5Mzc=,622396.0,622471,400.0,75,12.712931673532658,0.1695057556471021
j_23791,task_LTg5NDI4NDYwMjE2NTE5MzMyMDQ=,622396.0,622473,400.0,77,12.391136621031881,0.16092385222119326
j_23791,task_LTg5NDI4NDYwMjE2NDk5MzMyMTA=,622396.0,622473,100.0,77,12.268386267553165,0.15932969178640474
j_23791,task_LTg5NDI4NDYwMjE2NDg5MzMyMTE=,622396.0,622473,400.0,77,12.528201353024913,0.16270391367564824
j_23791,task_LTg5NDI4NDYwMjE2NDk5MzMyMTU=,622396.0,622448,400.0,52,11.093684136947285,0.21334007955667855
j_23791,task_LTg5NDI4NDYwMjE2NDY5MzMxODk=,622396.0,622444,400.0,48,12.680096813595581,0.2641686836165746
j_23791,task_LTg5NDI4NDYwMjE2NDg5MzMyMTA=,622396.0,622451,400.0,55,13.227739447148073,0.24050435358451042
j_23791,task_LTg5NDI4NDYwMjE2NDk5MzMyMDM=,622396.0,622446,400.0,50,11.850965465049798,0.23701930930099596
j_23791,task_LTg5NDI4NDYwMjE2NTM5MzMyMDQ=,622396.0,622436,100.0,40,10.749177291422143,0.26872943228555357
j_23791,task_LTg5NDI4NDYwMjE2NDg5MzMyMTI=,622396.0,622473,400.0,77,14.386264801825966,0.18683460781592165
j_23791,task_LTY3MDgxODQxOTQxODYwNjQ5NDI=,622396.0,622473,400.0,77,12.295964505276551,0.15968785071787728
j_23791,task_LTg5NDI4NDYwMjE2NDk5MzMyMDk=,622396.0,622473,400.0,77,11.66061788847121,0.15143659595417155
j_23791,task_LTg5NDI4NDYwMjE2NDk5MzMyMTE=,622396.0,622473,400.0,77,12.612124695410643,0.16379382721312521
j_23791,task_LTg5NDI4NDYwMjE2NDg5MzMyMDE=,622396.0,622477,400.0,81,11.485226567930475,0.14179292059173426
j_23791,task_LTg5NDI4NDYwMjE2NTA5MzMyMTE=,622396.0,622477,400.0,81,11.576657993057145,0.14292170361798945
j_23791,task_LTg5NDI4NDYwMjE2NDY5MzMxOTY=,622396.0,622473,400.0,77,11.415999799648958,0.14825973765777867
j_23791,task_LTg5NDI4NDYwMjE2NTE5MzMyMDk=,622396.0,622473,400.0,77,12.152237104252727,0.15782126109419126
j_23791,task_LTg5NDI4NDYwMjE2NTE5MzMyMDg=,622396.0,622471,400.0,75,13.024105664646068,0.1736547421952809
j_23791,task_LTg5NDI4NDYwMjE2NDg5MzMyMDk=,622396.0,622473,400.0,77,12.689103848175305,0.16479355646980917
j_23791,task_LTg5NDI4NDYwMjE2NTE5MzMyMDc=,622396.0,622465,400.0,69,12.26780525618898,0.17779427907520262
j_23791,task_LTg5NDI4NDYwMjE2NTE5MzMyMDU=,622396.0,622473,400.0,77,12.309514331366994,0.15986382248528563
j_23791,task_LTg5NDI4NDYwMjE2NDk5MzMyMTQ=,622396.0,622434,400.0,38,10.452812626022402,0.2750740164742737
j_23791,task_LTg5NDI4NDYwMjE2NTE5MzMyMTA=,622396.0,622469,400.0,73,12.885091033177044,0.176508096344891
j_23791,task_LTg5NDI4NDYwMjE2NTM5MzMyMDY=,622397.0,622448,100.0,51,13.110112418227033,0.2570610278083732
j_29875,M3,622408.0,622409,100.0,1,0.04368594784354506,0.04368594784354506
j_29875,R6_5,622408.0,622412,100.0,4,0.21237041534100315,0.05309260383525079
j_29875,M1,622408.0,622409,100.0,1,0.04279887543412019,0.04279887543412019
j_29875,R4_3,622408.0,622413,100.0,5,0.1045545063712112,0.020910901274242243
j_29875,M5_2_4,622408.0,622413,100.0,5,0.2360782325084935,0.047215646501698696
j_23791,task_LTg5NDI4NDYwMjE2NDg5MzMyMTA=_retry,622464.0,622555,400.0,91,16.748102719429035,0.18404508482889048
j_23791,task_LTg5NDI4NDYwMjE2NTE5MzMyMDQ=_retry,622467.0,622563,400.0,96,15.244487305235573,0.15879674276287056
j_23791,task_LTg5NDI4NDYwMjE2NDk5MzMyMTE=_retry,622476.0,622575,400.0,99,16.894369740506153,0.17065019939905204
j_43330,M1,622591.0,622594,100.0,3,0.13509962122813127,0.04503320707604375
j_37401,R2_1,622632.0,622633,100.0,1,0.04212294466378962,0.04212294466378962
j_37401,M1,622632.0,622633,100.0,1,0.036801683350725874,0.036801683350725874
j_42838,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,622655.0,622661,10.0,6,0.06890581710537814,0.011484302850896357
j_1603,R12_45,622687.0,622903,50.0,216,4.815638793069041,0.022294624041986302
j_1603,R32_45,622687.0,622739,50.0,52,1.8166300599936407,0.034935193461416165
j_1603,R25_22_24,622687.0,622755,50.0,68,2.1532266288103434,0.03166509748250505
j_1603,R11_43,622687.0,622693,50.0,6,0.23063588425625073,0.03843931404270846
j_1603,M27,622687.0,622692,50.0,5,0.14104685174749712,0.028209370349499423
j_1603,R22_40,622687.0,622746,50.0,59,1.9088379646378644,0.032353185841319736
j_1603,J40_39_45,622687.0,622783,50.0,96,2.569758969734254,0.02676832260139848
j_1603,R16_45,622687.0,622739,50.0,52,1.7802251477466615,0.0342350989951281
j_1603,J29_26_45,622687.0,622826,53.33,139,3.3398466340643833,0.024027673626362468
j_1603,M43,622687.0,622692,50.0,5,0.13697838092021508,0.027395676184043018
j_1603,R28_27,622687.0,622698,50.0,11,0.30913193371108566,0.02810290306464415
j_1603,R1_9,622687.0,622732,50.0,45,1.4894206413439608,0.03309823647431024
j_1603,R13_10_12,622687.0,622748,50.0,61,1.874908795691761,0.030736209765438702
j_1603,R20_45,622687.0,622740,50.0,53,1.788156796062256,0.03373880747287276
j_1603,R23_43,622687.0,622696,52.12,9,0.2652931695858592,0.029477018842873244
j_1603,J9_5_8,622687.0,622703,50.0,16,0.8381682482022556,0.05238551551264097
j_1603,R19_43,622687.0,622696,50.0,9,0.2536086637732717,0.028178740419252408
j_1603,R24_45,622687.0,622772,50.0,85,2.0913723025394595,0.024604380029875993
j_1603,R14_40,622687.0,622745,50.0,58,1.6770560281393836,0.02891475910585144
j_1603,R18_40,622687.0,622742,50.0,55,1.8282431238459727,0.033240784069926775
j_1603,R17_14_16,622687.0,622828,50.0,141,4.23022656963843,0.030001606876868297
j_1603,R21_18_20,622687.0,622753,50.0,66,2.2889798922515023,0.034681513518962155
j_1603,R15_43,622687.0,622696,50.0,9,0.2976065033686029,0.0330673892631781
j_1603,R39_38,622688.0,622698,50.0,10,0.34297839628443694,0.034297839628443696
j_1603,M45_11_15_19_23_28_31_35_42_44,622688.0,622780,50.0,92,1.973368549155092,0.02144965814299013
j_1603,R3_8,622688.0,622731,50.0,43,1.4624528729905488,0.034010531930012765
j_1603,R4_1_3,622688.0,622708,50.0,20,1.2494656335887524,0.06247328167943762
j_1603,R5_38,622688.0,622692,50.0,4,0.19509883043930873,0.04877470760982718
j_1603,R6_43,622688.0,622721,50.0,33,0.6472979091238376,0.019615088155267805
j_1603,R41_40,622688.0,622746,50.0,58,1.5383735667089231,0.026523682184636604
j_1603,R48_4_13_17_21_25_33_37_47,622688.0,622736,50.0,48,2.250239909466534,0.04687999811388613
j_1603,R33_30_32,622688.0,622847,50.0,159,4.284364378373803,0.026945687914300645
j_1603,M8_2_6_7,622688.0,622704,50.0,16,0.6550685629101176,0.04094178518188235
j_1603,R46_45,622688.0,622780,50.0,92,2.629431476446313,0.028580776917894707
j_1603,R37_34_36,622688.0,622754,50.0,66,1.9495932091515393,0.029539291047750597
j_1603,R34_40,622688.0,622747,50.0,59,1.80649304389293,0.030618526167676782
j_1603,R42_43,622688.0,622697,50.0,9,0.26139655456041583,0.029044061617823982
j_1603,R31_43,622688.0,622695,50.0,7,0.20270576887790956,0.02895796698255851
j_21415,M1,622709.0,622819,50.0,110,2.7800126119099535,0.025272841926454123
j_21415,R3_2,622709.0,622717,50.0,8,0.24611595683064108,0.030764494603830135
j_21415,M2,622709.0,622713,39.04,4,0.11548462791306276,0.02887115697826569
j_21415,R5_4,622709.0,622837,50.0,128,3.2838582238451135,0.02565514237378995
j_21415,J4_1_3,622709.0,622745,50.0,36,1.6807955233057321,0.046688764536270334
j_1603,R31_43_retry,622715.0,622726,50.0,11,0.24959090899964306,0.022690082636331186
j_21511,M1,622804.0,622805,100.0,1,0.04147066052980188,0.04147066052980188
j_21511,R2_1,622804.0,622805,100.0,1,0.04318535938023305,0.04318535938023305
j_17540,M1,622805.0,622807,100.0,2,0.0785096372306198,0.0392548186153099
j_17540,R2_1,622805.0,622807,100.0,2,0.08959150209346306,0.04479575104673153
j_17540,R3_2,622805.0,622807,100.0,2,0.08846413530442113,0.04423206765221056
j_1603,R1_9_retry,622828.0,622911,50.0,83,1.6624149165636481,0.02002909538028492
j_37470,R2_1,622834.0,622849,100.0,15,0.7858790334366957,0.05239193556244638
j_37470,M1,622834.0,622849,100.0,15,0.6981141308536203,0.04654094205690802
j_20927,M1,622862.0,622872,50.0,10,0.2978851549034452,0.02978851549034452
j_33909,M1,622890.0,622929,50.0,39,0.6903397857194179,0.01770102014665174
j_35046,J7_6,622915.0,622959,100.0,44,2.227645351406892,0.050628303441065725
j_35046,R1_2,622915.0,622946,100.0,31,1.593820566018084,0.051413566645744646
j_35046,R3_6,622915.0,622927,100.0,12,0.569195566653167,0.04743296388776391
j_35046,J11_1_10,622915.0,623016,100.0,101,4.964763392228742,0.049156073190383585
j_35046,J9_3_8,622915.0,622958,100.0,43,3.0288610551644184,0.07043862918987019
j_35046,J10_2_9,622915.0,623008,100.0,93,4.734087157745515,0.05090416298651092
j_35046,R5_4,622915.0,622916,100.0,1,0.04194353970706468,0.04194353970706468
j_24219,J13_3_6_12,622929.0,622937,100.0,8,0.5101564828606238,0.06376956035757797
j_24219,M10,622929.0,622936,100.0,7,0.30036960132346746,0.04290994304620964
j_24219,R8_7,622929.0,622936,100.0,7,0.3570043764338842,0.051000625204840604
j_24219,R2_1,622929.0,622937,100.0,8,0.36859668781519783,0.04607458597689973
j_24219,R15_14,622929.0,622941,100.0,12,0.554348315502736,0.04619569295856133
j_24219,R16_15,622929.0,622941,100.0,12,0.6058612293787737,0.05048843578156448
j_24219,M4,622929.0,622964,100.0,35,0.8123598241927684,0.023210280691221954
j_24219,M3_2,622929.0,622938,100.0,9,0.448164809253571,0.04979608991706344
j_24219,R14_13,622929.0,622958,100.0,29,0.7450520577756617,0.02569145026812627
j_24219,M1,622929.0,622933,100.0,4,0.6992704372510194,0.17481760931275486
j_24219,M11,622929.0,622956,100.0,27,0.5861810503092706,0.021710409270713726
j_24219,J12_8_9_10_11,622929.0,622941,100.0,12,0.5864088797460449,0.04886740664550374
j_24219,M5,622929.0,622938,100.0,9,0.4363463011590601,0.04848292235100668
j_24219,J6_4_5,622929.0,622933,100.0,4,0.36425857269494727,0.09106464317373682
j_35046,J7_6_retry,622963.0,623019,100.0,56,2.731175637677049,0.0487709935299473
j_24219,R2_1_retry,622967.0,622978,100.0,11,0.47157172331472874,0.04287015666497534
j_9020,R5_4,622993.0,622996,100.0,3,0.13308420237041407,0.04436140079013803
j_9020,R6_5,622993.0,622995,100.0,2,0.1279939739449664,0.0639969869724832
j_9020,R4_1_3,622993.0,623001,100.0,8,0.16319149507624206,0.020398936884530258
j_9020,M2,622993.0,623004,100.0,11,0.24553614483223973,0.022321467712021793
j_36472,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,623000.0,623011,5.0,11,0.1509244909885316,0.013720408271684692
j_36472,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,623000.0,623011,30.0,11,0.23645462390730143,0.021495874900663767
j_36472,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,623000.0,623002,10.0,2,0.0260681569595494,0.0130340784797747
j_35046,R1_2_retry,623006.0,623047,100.0,41,2.194311929288019,0.05351980315336632
j_21961,M1,623009.0,623238,100.0,229,9.792708265575142,0.04276291819028446
j_11850,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,623050.0,623058,5.0,8,0.10649218312583848,0.01331152289072981
j_11850,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,623050.0,623054,10.0,4,0.052471042659138586,0.013117760664784647
j_11850,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,623050.0,623058,30.0,8,0.17256525229765185,0.02157065653720648
j_14511,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,623056.0,623063,10.0,7,0.09130325404938881,0.013043322007055545
j_14511,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,623056.0,623068,30.0,12,0.21974787922292216,0.018312323268576847
j_42897,M3_2,623057.0,623061,50.0,4,0.11963935681182203,0.029909839202955507
j_36322,J16_2_4_8_12_15,623059.0,623089,50.0,30,0.9683611452923351,0.032278704843077835
j_36322,R14_13,623059.0,623075,50.0,16,0.40660578433053657,0.025412861520658536
j_36322,M10_9,623059.0,623079,50.0,20,0.48996542433079276,0.02449827121653964
j_36322,R12_11,623059.0,623085,50.0,26,0.8388142543133538,0.03226208670435976
j_36322,R2_1,623059.0,623065,50.0,6,0.16778285094945927,0.027963808491576547
j_36322,R5_13,623059.0,623071,50.0,12,0.33346075610223613,0.02778839634185301
j_36322,R9_13,623059.0,623110,50.0,51,0.9118051550891695,0.017878532452728812
j_36322,M6_5,623059.0,623076,50.0,17,0.505273548508412,0.029721973441671296
j_36322,R7_6,623059.0,623079,50.0,20,0.5545858584526328,0.027729292922631637
j_36322,R8_7,623059.0,623083,50.0,24,0.7604956112066467,0.031687317133610275
j_36322,M3,623059.0,623068,50.0,9,0.24377729569972492,0.027086366188858325
j_26463,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,623071.0,623075,10.0,4,0.05201192149775453,0.013002980374438632
j_10667,R2_1,623072.0,623291,50.0,219,8.19500048578083,0.03742009354237821
j_4944,R4_3,623073.0,623076,100.0,3,0.24897824529614654,0.08299274843204885
j_4944,M2,623073.0,623077,100.0,4,0.2747858337063816,0.0686964584265954
j_4944,M1,623073.0,623075,100.0,2,0.07514950215365866,0.03757475107682933
j_24516,R2_1,623090.0,623091,93.26,1,0.04795110746052706,0.04795110746052706
j_25563,M1,623113.0,623149,50.0,36,1.0543065788475823,0.029286293856877286
j_23466,R2_1,623140.0,623145,100.0,5,0.16835424283772768,0.033670848567545535
j_22659,M1,623154.0,623162,50.0,8,0.23682647055944855,0.02960330881993107
j_23214,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,623167.0,623170,10.0,3,0.039956110065545475,0.013318703355181824
j_514,M1,623181.0,623756,50.0,575,16.746360869760682,0.029124105860453362
j_32251,R7_1_2_6,623214.0,623261,50.0,47,1.407366514463441,0.029943968392839172
j_32251,M3,623214.0,623218,50.0,4,0.11679170770594734,0.029197926926486834
j_32251,J6_4_5,623214.0,623241,50.0,27,1.254032350883889,0.04644564262532923
j_32251,M5,623214.0,623246,50.0,32,1.0867156820418493,0.03395986506380779
j_32251,R4_3,623214.0,623224,47.43,10,0.2972320202846554,0.02972320202846554
j_32251,J2_4_5,623214.0,623252,50.0,38,1.2042888370381737,0.03169181150100457
j_5587,M1,623224.0,623356,100.0,132,7.399952755017703,0.05606024814407351
j_5587,R2_1,623224.0,623367,100.0,143,7.36033761099532,0.051470892384582655
j_5587,R3_2,623224.0,623496,100.0,272,10.82418412991749,0.03979479459528489
j_5587,R3_2_retry,623232.0,623702,100.0,470,12.208299423982055,0.025975105157408626
j_41750,J8_4_7,623270.0,623377,50.0,107,3.8574210845535375,0.036050664341621845
j_41750,R4_2_3,623270.0,623366,50.0,96,3.228825092861808,0.0336335947173105
j_41750,M3,623270.0,623322,50.0,52,1.9353142084956314,0.037217580932608296
j_41750,M6,623271.0,623296,50.0,25,0.7379598292445976,0.029518393169783903
j_41750,M1,623271.0,623287,50.0,16,0.5604835596776879,0.035030222479855495
j_41750,M5,623271.0,623300,50.0,29,0.9335725345073664,0.032192156362322984
j_40613,M1,623276.0,623307,100.0,31,2.0652821454344688,0.06662200469143448
j_41750,M6_retry,623300.0,623344,50.0,44,0.8964724712798398,0.020374374347269086
j_37022,MergeTask,623301.0,623321,100.0,20,1.084596481592338,0.05422982407961689
j_40613,J3_1_2,623305.0,623335,100.0,30,3.0875049257582794,0.10291683085860931
j_3335,MergeTask,623308.0,623314,100.0,6,0.25724354317455156,0.04287392386242526
j_41750,M3_retry,623393.0,623475,50.0,82,2.6748566882067806,0.03262020351471684
j_40613,R5_4,623400.0,623406,100.0,6,0.27181292258029655,0.04530215376338276
j_41750,R4_2_3_retry,623401.0,623519,50.0,118,3.8542920271032175,0.03266349175511201
j_7451,M1,623401.0,623413,50.0,12,0.19576502817871083,0.016313752348225904
j_27172,M1,623434.0,623435,50.0,1,0.026410229206887743,0.026410229206887743
j_27172,M4,623434.0,623441,50.0,7,0.20466610537919702,0.029238015054171004
j_27172,J8_3_5_7,623434.0,623441,50.0,7,0.21553466045775344,0.030790665779679063
j_27172,R9_8,623434.0,623441,50.0,7,0.17833383661830607,0.025476262374043723
j_27172,R7_6,623434.0,623435,50.0,1,0.024722713460053506,0.024722713460053506
j_27172,R3_2,623434.0,623435,50.0,1,0.024347529785622067,0.024347529785622067
j_27172,R2_1,623434.0,623435,50.0,1,0.023929765195401697,0.023929765195401697
j_25278,R2_1,623445.0,623448,95.03,3,0.12196714572617344,0.04065571524205781
j_25278,M1,623445.0,623447,100.0,2,0.09503048522701626,0.04751524261350813
j_7451,M1_retry,623482.0,623501,50.0,19,0.26338060553299725,0.013862137133315645
j_41412,M1,623485.0,623500,100.0,15,0.8439987496219976,0.056266583308133174
j_41412,M5,623486.0,623580,100.0,94,4.7498285636796105,0.05053009110297458
j_41412,R4_3,623490.0,623495,100.0,5,0.2461506979846996,0.04923013959693992
j_41412,R2_1,623500.0,623513,100.0,13,0.6272312537857248,0.048248557983517286
j_17916,R3_1,623527.0,623556,100.0,29,1.2251863905606926,0.042247806571058366
j_17916,R7_1,623527.0,623546,100.0,19,0.9414449367775638,0.04954973351460862
j_17916,R5_1,623527.0,623559,100.0,32,1.5580817054361604,0.04869005329488001
j_17916,R6_1,623527.0,623554,100.0,27,1.3634978730735343,0.05049992122494572
j_40613,R5_4_retry,623550.0,623559,100.0,9,0.3596837149495659,0.03996485721661844
j_41412,J7_4_6,623645.0,623684,100.0,39,1.5626362880781073,0.040067597130207876
j_4736,J10_3_4_9,623658.0,623740,100.0,82,4.872403181153776,0.059419550989680193
j_4736,M7,623658.0,623659,100.0,1,4.698212196853529,4.698212196853529
j_4736,R2_1,623658.0,623737,100.0,79,4.524021212553283,0.05726609129814282
j_4736,M4,623658.0,623659,100.0,1,0.04332796418748386,0.04332796418748386
j_4736,M8,623658.0,623661,100.0,3,0.13381170254630737,0.04460390084876912
j_4736,J9_5_6_7_8,623658.0,623666,100.0,8,0.24759271609884095,0.03094908951235512
j_4736,R3_2,623658.0,623695,100.0,37,3.321270013613213,0.08976405442197873
j_41412,J8_2_7,623684.0,623719,100.0,35,0.9666846536180841,0.02761956153194526
j_4222,M1,623704.0,623707,100.0,3,0.14300389758153964,0.047667965860513216
j_4222,R2_1,623708.0,623711,96.78,3,0.14068717421963123,0.046895724739877076
j_6424,R20_19,623714.0,623777,50.0,63,1.6484927821850173,0.026166552098174877
j_6424,R17_1,623714.0,623740,50.0,26,0.8430013091315361,0.03242312727428985
j_6424,R10_9,623714.0,623762,50.0,48,1.5011552897814482,0.0312740685371135
j_6424,R18_17,623714.0,623767,50.0,53,1.4657080964241378,0.027654869743851656
j_6424,R19_18,623714.0,623753,50.0,39,1.0784940696725809,0.027653694094168742
j_6424,R13_12,623714.0,623753,50.0,39,1.30117940010243,0.03336357436160077
j_6424,M1,623714.0,623727,50.0,13,0.349851259515889,0.02691163534737608
j_6424,R11_10,623714.0,623766,50.0,52,1.8268436240576515,0.035131608154954835
j_6424,R6_5,623715.0,623770,50.0,55,1.6152796936508294,0.02936872170274235
j_6424,R3_2,623715.0,623731,50.0,16,0.8299067728460587,0.05186917330287867
j_6424,R8_7,623715.0,623753,50.0,38,1.2016712701762615,0.0316229281625332
j_6424,R5_4,623715.0,623765,50.0,50,1.609440029063842,0.03218880058127684
j_6424,R2_1,623715.0,623743,50.0,28,0.864250564993239,0.030866091606901395
j_6424,R7_1,623715.0,623728,50.0,13,0.6100981784893579,0.04693062911456599
j_6424,R4_3,623715.0,623760,50.0,45,1.3472894946755252,0.029939766548345004
j_27779,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,623778.0,623781,10.0,3,0.04133378334803623,0.013777927782678744
j_27779,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,623778.0,623836,30.0,58,1.075273636620977,0.018539200631396156
