jobs_total,jobs_completed,carbon_kg,avg_jct_h,tail_jct_h,preemptions,avg_wait_h,starvation_penalty,policy,seed,noise_pct,congestion,capacity,dataset_track,carbon_per_completed_job,preempt_per_completed_job,n_carbon,n_avg_jct,n_tail_jct,n_preempt,n_starvation,overall_score
250,133,96.7418510539045,3.3001253132832082,10.666666666666666,0,4.636,0.37690311850295743,fcfs,6,20.0,high,8,v2_realworld,0.7273823387511617,0.0,1.0,1.0,1.0,0.0,0.0,0.8
250,149,90.27675718805301,2.4893736017897092,9.133333333333333,255,3.9796666666666667,0.4002079850179976,carbon,6,20.0,high,8,v2_realworld,0.605884276429886,1.7114093959731544,0.5933419898291207,0.6288777976291173,0.712275215011728,0.8728187919463088,0.25511961797543403,0.6243079007111221
250,220,97.70713401807099,1.1155303030303032,5.337499999999999,61,1.4063333333333332,0.4682519010857388,srtf,6,20.0,high,8,v2_realworld,0.44412333644577723,0.2772727272727273,0.05192280403697309,0.0,0.0,0.14140909090909093,1.0,0.13231389050384967
250,204,93.8467439185844,1.7536764705882353,6.654166666666666,383,2.262,0.3927390660552879,q_v1,6,20.0,high,8,v2_realworld,0.4600330584244333,1.8774509803921569,0.10517316670616647,0.29211188552703665,0.24706802189210328,0.9575,0.17335696332876416,0.2700856872584678
250,214,91.72259391303005,2.115264797507788,7.166666666666666,268,2.4206666666666665,0.41630155280544867,q_v2,6,20.0,high,8,v2_realworld,0.428610251930047,1.2523364485981308,0.0,0.4576292126391647,0.34323690383111816,0.6386915887850467,0.4312967637722803,0.2843339037413452
250,204,98.47197328639393,1.7753267973856208,7.045833333333332,400,2.245,0.3981912085142787,q_double_v2,6,20.0,high,8,v2_realworld,0.4827057514038918,1.9607843137254901,0.18105941572190348,0.3020223388127828,0.3205629397967161,1.0,0.23304185791452384,0.32722018400585423
160,97,81.76487997740276,3.7749140893470785,8.516666666666666,0,4.328645833333333,0.3570727529271916,fcfs,7,10.0,moderate,6,v2_realworld,0.8429369069835335,0.0,1.0,1.0,0.567816091954024,0.0,0.0,0.6919540229885061
160,113,77.83229244665957,3.093657817109144,10.083333333333329,141,3.583333333333333,0.5098788164041693,carbon,7,10.0,moderate,6,v2_realworld,0.6887813490854828,1.247787610619469,0.45181083284592777,0.736804723829494,1.0,0.7423546544191777,1.0,0.7297302017038912
160,147,84.85612185130847,1.1865079365079365,6.458333333333329,48,1.0713541666666666,0.4779385805591676,srtf,7,10.0,moderate,6,v2_realworld,0.5772525296007379,0.32653061224489793,0.05520566660564992,0.0,0.0,0.19426504779126838,0.7909753375080306,0.11784602184190737
160,141,79.93453628983356,1.8682033096926716,7.0,237,1.8901041666666665,0.42957202524645605,q_v1,7,10.0,moderate,6,v2_realworld,0.5669116048924366,1.6808510638297873,0.018432533150444616,0.26336491761040076,0.14942528735632316,1.0,0.47445285003489035,0.2439259769673056
160,146,82.0123195915832,2.284817351598173,7.333333333333333,163,2.1088541666666663,0.4280952343239845,q_v2,7,10.0,moderate,6,v2_realworld,0.5617282163807069,1.1164383561643836,0.0,0.4243188086558731,0.24137931034482882,0.6642101612623548,0.4647883714869298,0.2581084425923103
160,140,84.76455211377683,2.132142857142857,7.845833333333329,217,2.0395833333333333,0.44002575845828495,q_double_v2,7,10.0,moderate,6,v2_realworld,0.6054610865269774,1.55,0.15551749148477734,0.36533482954276053,0.3827586206896552,0.9221518987341772,0.5428646196594897,0.36968939494000475
160,133,99.76993454819018,3.7875939849624056,8.916666666666666,0,2.9265625,0.3233352598259407,fcfs,7,10.0,moderate,8,v2_realworld,0.7501498838209788,0.0,1.0,1.0,1.0,0.0,0.12189915359134548,0.8121899153591345
160,136,97.78569029660896,2.6464460784313717,8.791666666666666,149,2.2901041666666666,0.35771817007066153,carbon,7,10.0,moderate,8,v2_realworld,0.7190124286515365,1.0955882352941178,0.6142921115538948,0.5753138868270907,0.9576868829337095,0.5232136123680241,0.5229675245434363,0.6741048508338547
160,150,100.77729709271837,1.1005555555555555,5.962499999999999,42,0.6020833333333333,0.3986133539728578,srtf,7,10.0,moderate,8,v2_realworld,0.6718486472847891,0.28,0.030061883903351162,0.0,0.0,0.13371794871794873,1.0,0.12389345423796778
160,145,99.05057199044495,1.6896551724137931,6.5,247,1.2395833333333333,0.32029955052561576,q_v1,7,10.0,moderate,8,v2_realworld,0.6831073930375514,1.703448275862069,0.16952694381971944,0.21923751086369034,0.1819464033850498,0.8135057471264368,0.08648833539417526,0.2386679416079635
160,143,99.46856325528688,1.883449883449883,6.666666666666666,244,1.384375,0.3128850524289098,q_v2,7,10.0,moderate,8,v2_realworld,0.6955843584285796,1.7062937062937062,0.3240824124346196,0.2913595575434875,0.2383638928067703,0.8148646225569302,0.0,0.31277819131819995
160,149,99.74384958275029,1.6593959731543624,7.149999999999993,312,1.1135416666666667,0.326337927452734,q_double_v2,7,10.0,moderate,8,v2_realworld,0.6694218092802032,2.0939597315436242,0.0,0.20797633985538794,0.4019746121297583,1.0,0.15692454862094374,0.25778137586561156
250,106,85.93779042414077,4.505503144654087,10.104166666666666,0,6.301,0.5241635434240578,fcfs,7,10.0,high,6,v2_realworld,0.8107338719258563,0.0,1.0,1.0,1.0,0.0,0.14042470425560094,0.8140424704255601
250,116,70.57172133033401,2.402298850574713,8.583333333333332,179,5.385,0.5787604421507594,carbon,7,10.0,high,6,v2_realworld,0.6083769080201208,1.543103448275862,0.538898180282704,0.360059790831073,0.6861564918314704,0.814529406384341,0.633841100294874,0.5770024948909501
250,220,81.81329227281876,1.2189393939393938,5.25833333333333,58,1.8226666666666664,0.6192762023191549,srtf,7,10.0,high,6,v2_realworld,0.37187860124008526,0.2636363636363636,0.0,0.0,0.0,0.13916083916083913,1.0,0.11391608391608392
250,202,80.38530398103498,2.4546204620462047,7.07083333333333,258,3.2576666666666667,0.508625443315281,q_v1,7,10.0,high,6,v2_realworld,0.39794704941106424,1.2772277227722773,0.05940101421191428,0.3759796437352237,0.3740326741186584,0.6741865167949156,0.0,0.2569131039303709
250,217,84.72003866575007,1.5898617511520738,5.799999999999997,114,2.2846666666666664,0.5377310125419376,q_v2,7,10.0,high,6,v2_realworld,0.3904149247269588,0.5253456221198156,0.04223789646620407,0.11286023498921012,0.1117798796216681,0.2773044530552873,0.26303994196404507,0.11933472016836372
250,199,79.6660380615312,2.961892797319933,8.341666666666665,377,3.7166666666666663,0.5163430139903925,q_double_v2,7,10.0,high,6,v2_realworld,0.40033184955543316,1.8944723618090453,0.06483515230633058,0.5303269723587495,0.6362854686156492,1.0,0.06974711013813543,0.39480377594669136
250,150,108.21341860062611,4.37611111111111,10.083333333333332,0,4.907666666666666,0.39177158174562443,fcfs,7,10.0,high,8,v2_realworld,0.7214227906708408,0.0,1.0,1.0,0.9030192131747484,0.0,0.0,0.7757548032936872
250,155,98.80370664482162,2.796774193548387,10.524999999999999,190,4.082333333333333,0.5291020757030321,carbon,7,10.0,high,8,v2_realworld,0.6374432686762685,1.2258064516129032,0.6444734325380126,0.511083248497222,1.0,0.5617185881052704,1.0,0.7339542098982758
250,228,111.3892700988932,1.1458333333333333,5.970833333333331,70,1.251,0.5107426905533575,srtf,7,10.0,high,8,v2_realworld,0.48854943025830355,0.30701754385964913,0.014132677652551311,0.0,0.0,0.14068898155452872,0.866312392676832,0.10564657460152904
250,214,103.83518116885509,2.2951713395638627,7.416666666666666,345,2.454333333333333,0.45897235174164497,q_v1,7,10.0,high,8,v2_realworld,0.48521112695726676,1.6121495327102804,0.0,0.35580160137844236,0.3174748398902107,0.7387580299785866,0.48933611217376444,0.27333844446347627
250,225,110.26794310644597,2.3870370370370373,7.466666666666664,243,2.3906666666666667,0.4578783420611397,q_v2,7,10.0,high,8,v2_realworld,0.4900797471397599,1.08,0.02061126070555399,0.3842405480551496,0.3284537968892953,0.4949036402569593,0.48136985756432155,0.26380284986242575
250,214,111.12444378589839,2.2503894080996885,8.083333333333332,467,2.4366666666666665,0.4550269678630636,q_double_v2,7,10.0,high,8,v2_realworld,0.5192731018032635,2.182242990654206,0.14420107081291142,0.3419384185363212,0.46386093321134503,1.0,0.4606069948095978,0.38088399127557926
160,97,81.74710448426615,3.7749140893470785,8.516666666666666,0,4.328645833333333,0.3570727529271916,fcfs,7,20.0,moderate,6,v2_realworld,0.8427536544769706,0.0,1.0,1.0,0.6253164556962028,0.0,0.0,0.7063291139240507
160,116,77.11443136978582,2.948994252873563,9.75,278,3.4489583333333327,0.5091855887184944,carbon,7,20.0,moderate,6,v2_realworld,0.6647795807740157,2.396551724137931,0.3726983888755233,0.6809156725394158,1.0,1.0,1.0,0.7166275706143163
160,147,84.83927089309833,1.1865079365079365,6.458333333333329,48,1.0713541666666666,0.4779385805591676,srtf,7,20.0,moderate,6,v2_realworld,0.5771378972319614,0.32653061224489793,0.06378952286084738,0.0,0.0,0.13625018352664806,0.7945800694808073,0.11540935830204213
160,141,80.76312713468458,1.9840425531914894,7.166666666666666,277,1.9890625,0.43614680032067965,q_v1,7,20.0,moderate,6,v2_realworld,0.5727881357069828,1.9645390070921986,0.0484580065570712,0.3081180346479867,0.21518987341772247,0.8197357008010613,0.5198380990147131,0.26633875756058034
160,146,81.6198304222714,2.164383561643836,7.4375,214,1.9989583333333332,0.43852170578726235,q_v2,7,20.0,moderate,6,v2_realworld,0.5590399343991193,1.4657534246575343,0.0,0.37779064311962707,0.2974683544303808,0.611609342662856,0.5354508870758142,0.26463124020538764
160,141,84.66803313334533,1.789598108747045,6.833333333333333,284,1.7692708333333331,0.42708672234311096,q_double_v2,7,20.0,moderate,6,v2_realworld,0.6004825044918108,2.0141843971631204,0.14607178701586834,0.2329967310491816,0.11392405063291258,0.8404510434205826,0.46027653781944994,0.25627824244762165
160,133,99.660536777825,3.7875939849624056,8.916666666666666,0,2.9265625,0.3233352598259407,fcfs,7,20.0,moderate,8,v2_realworld,0.7493273441941729,0.0,1.0,1.0,1.0,0.0,0.09732088750894959,0.809732088750895
160,137,96.83576930098747,2.508515815085158,8.616666666666664,318,2.1609375,0.3730799039116001,carbon,7,20.0,moderate,8,v2_realworld,0.7068304328539231,2.321167883211679,0.45484655309184807,0.5239821820636941,0.8984485190409018,0.9843348043419154,0.6938217910359444,0.6564205192928971
160,150,100.70599625266583,1.1005555555555555,5.962499999999999,42,0.6020833333333333,0.3986133539728578,srtf,7,20.0,moderate,8,v2_realworld,0.6713733083511055,0.28,0.0,0.0,0.0,0.11873925501432667,1.0,0.11187392550143267
160,143,99.67739769584725,1.7296037296037292,6.583333333333333,249,1.265625,0.3152192739445981,q_v1,7,20.0,moderate,8,v2_realworld,0.697044739131799,1.7412587412587412,0.3293149675069257,0.2341046436715953,0.21015514809591004,0.7384134490151683,0.0,0.2884612992872374
160,142,99.60025622267892,1.8356807511737085,6.666666666666666,305,1.346875,0.31588004037306516,q_v2,7,20.0,moderate,8,v2_realworld,0.7014102550892882,2.147887323943662,0.38531612139557936,0.27358194344113945,0.2383638928067703,0.9108519310706648,0.007923421281740393,0.3410455396136137
160,148,99.81940431001938,1.6143018018018016,6.441666666666667,349,1.1286458333333331,0.32180021570512435,q_double_v2,7,20.0,moderate,8,v2_realworld,0.674455434527158,2.358108108108108,0.03953773711289527,0.19119423102543903,0.16220028208744777,1.0,0.0789137761133186,0.20051850232779495
250,106,86.1137755361647,4.505503144654087,10.104166666666666,0,6.301,0.5241635434240578,fcfs,7,20.0,high,6,v2_realworld,0.8123941088317425,0.0,1.0,1.0,0.8705089820359307,0.0,0.14351186158456264,0.781978431667439
250,114,70.83778276899108,2.340643274853801,10.824999999999983,345,5.428333333333333,0.5782497778700608,carbon,7,20.0,high,6,v2_realworld,0.6213840593771147,3.026315789473684,0.5657097810069718,0.3412999004417555,1.0,1.0,0.6305576322810851,0.6793141666688997
250,220,81.96603782102149,1.2189393939393938,5.25833333333333,58,1.8226666666666664,0.6192762023191549,srtf,7,20.0,high,6,v2_realworld,0.3725728991864613,0.2636363636363636,0.0,0.0,0.0,0.08711462450592886,1.0,0.10871146245059289
250,206,83.23805770397526,2.144012944983819,7.958333333333333,318,2.957333333333333,0.5082266096522183,q_v1,7,20.0,high,6,v2_realworld,0.4040682412814333,1.5436893203883495,0.07160942083801103,0.28147135464609785,0.4850299401197622,0.5100886449978894,0.0,0.2536239177522529
250,214,86.18946076175777,2.4330218068535823,7.954166666666663,233,3.065,0.5171465004342769,q_v2,7,20.0,high,6,v2_realworld,0.4027544895409242,1.088785046728972,0.06862240767971273,0.3694078390081967,0.4842814371257496,0.35977245022348636,0.08032348942342711,0.26297936373566755
250,201,81.48702338356013,1.6882255389718075,6.0,342,2.746333333333333,0.5287438316413371,q_double_v2,7,20.0,high,6,v2_realworld,0.405408076535125,1.7014925373134329,0.07465573880610601,0.14278930233145887,0.13323353293413262,0.5622323166774822,0.18475729173230426,0.16269471312294068
250,150,108.51044863178738,4.37611111111111,10.083333333333332,0,4.907666666666666,0.39177158174562443,fcfs,7,20.0,high,8,v2_realworld,0.7234029908785825,0.0,1.0,1.0,1.0,0.0,0.0,0.8
250,162,98.88444268694303,2.8641975308641974,10.079166666666664,368,3.9876666666666667,0.5127909501534482,carbon,7,20.0,high,8,v2_realworld,0.6103977943638459,2.271604938271605,0.5256634215235665,0.5319555517336926,0.9989868287740624,1.0,1.0,0.7401200150735023
250,228,111.63759464509045,1.1458333333333333,5.970833333333331,70,1.251,0.5107426905533575,srtf,7,20.0,high,8,v2_realworld,0.48963857300478264,0.30701754385964913,0.01877951135341282,0.0,0.0,0.13515446224256294,0.983074943895028,0.1183957695874536
250,210,106.50546974861774,2.1019841269841266,8.129166666666665,387,2.305,0.4612547789276477,q_v1,7,20.0,high,8,v2_realworld,0.5071689035648463,1.8428571428571427,0.09236264977428278,0.29599646204685326,0.5248226950354609,0.8112577639751553,0.5741493952263202,0.3612726095093824
250,225,109.16202867996624,2.117037037037037,7.699999999999996,296,2.1476666666666664,0.45946992423027105,q_v2,7,20.0,high,8,v2_realworld,0.4851645719109611,1.3155555555555556,0.0,0.3006564049646,0.42046605876393045,0.5791304347826087,0.5594008907442785,0.2791009282365914
250,216,111.64231241052478,2.036651234567901,7.4375,420,2.195,0.46445088963050896,q_double_v2,7,20.0,high,8,v2_realworld,0.5168625574561333,1.9444444444444444,0.13305152746786925,0.27577129972004855,0.35663627152988897,0.8559782608695653,0.6005593058456739,0.3365351191117601
160,112,67.69905896722953,3.71875,10.0,0,3.7776041666666664,0.4398928870670947,fcfs,8,10.0,moderate,6,v2_realworld,0.604455883635978,0.0,1.0,1.0,0.616800377536574,0.0,0.0,0.7042000943841435
160,125,61.905684520649004,3.529333333333333,13.383333333333331,152,3.7375,0.4835673383488911,carbon,8,10.0,moderate,6,v2_realworld,0.49524547616519204,1.216,0.19169943514473567,0.9274600539083556,1.0,0.5777009966777408,0.5554380004140745,0.6159007127915102
160,148,71.8944048683415,1.1075450450450453,4.554166666666667,38,1.040625,0.5185235375613667,srtf,8,10.0,moderate,6,v2_realworld,0.48577300586717226,0.25675675675675674,0.12159070402849781,0.0,0.0,0.12198078477148243,1.0,0.15475482488712247
160,143,67.11629892543466,1.805944055944056,6.858333333333336,301,1.8552083333333331,0.4655877696397994,q_v1,8,10.0,moderate,6,v2_realworld,0.4693447477303123,2.104895104895105,0.0,0.2674623489717829,0.2609721566776785,1.0,0.326779473541002,0.25141345631787637
160,146,69.3334338480017,2.1010273972602738,7.416666666666666,217,1.9833333333333332,0.47935245860647996,q_v2,8,10.0,moderate,6,v2_realworld,0.4748865332054911,1.4863013698630136,0.04101649681228399,0.38046892884835487,0.32420953279848985,0.7061165976425613,0.5018344791928152,0.2922970505371305
160,144,69.25578509802335,1.7129629629629628,7.079166666666663,239,1.7307291666666664,0.4542544881564175,q_double_v2,8,10.0,moderate,6,v2_realworld,0.48094295206960663,1.6597222222222223,0.08584195715290378,0.23185384845762189,0.2859839546956108,0.7885059062384644,0.18264634718199388,0.24502666871098924
160,134,84.06391703750859,3.112562189054726,7.729166666666664,0,2.3854166666666665,0.38115896214634765,fcfs,8,10.0,moderate,8,v2_realworld,0.6273426644590193,0.0,1.0,1.0,0.4961464354527957,0.0,0.0,0.6740366088631989
160,142,79.4287861006391,3.0428403755868545,9.908333333333331,197,2.439583333333333,0.45780651310788933,carbon,8,10.0,moderate,8,v2_realworld,0.55935764859605,1.3873239436619718,0.0,0.9656133559053474,1.0,0.4456072624181922,1.0,0.5876833974228888
160,152,87.35892391803363,1.0849780701754386,5.583333333333314,40,0.525,0.3967864600677098,srtf,8,10.0,moderate,8,v2_realworld,0.5747297626186423,0.2631578947368421,0.2261103248630015,0.0,0.0,0.08452609038656599,0.20388776582311577,0.10797999932301872
160,150,85.50467352677686,1.7627777777777776,7.674999999999997,467,1.1458333333333333,0.38467369554846975,q_v1,8,10.0,moderate,8,v2_realworld,0.570031156845179,3.1133333333333333,0.15699795188167023,0.3342893156891469,0.4836223506743756,1.0,0.045855782187817606,0.34729831218378965
160,146,85.29637711859583,2.219178082191781,8.291666666666666,333,1.596875,0.384469397947101,q_v2,8,10.0,moderate,8,v2_realworld,0.5842217610862728,2.280821917808219,0.3657293033561826,0.5593849357250104,0.6262042389210037,0.7325980464052096,0.04319036628338434,0.4740121443187763
160,149,85.79215466441669,1.5531319910514543,7.333333333333333,403,1.0869791666666666,0.3888024942441229,q_double_v2,8,10.0,moderate,8,v2_realworld,0.5757862729155482,2.704697986577181,0.24165066538502775,0.2308924776619279,0.40462427745665014,0.8687466766307863,0.09972310924337847,0.3287592763687243
250,122,72.86527111681957,5.778688524590164,13.25,0,7.033333333333333,0.5237362961735231,fcfs,8,10.0,high,6,v2_realworld,0.5972563206296686,0.0,1.0,1.0,1.0,0.0,0.21924465841551588,0.8219244658415517
250,125,63.68532906226125,4.257333333333334,12.566666666666665,120,6.525,0.5410545821808133,carbon,8,10.0,high,6,v2_realworld,0.50948263249809,0.96,0.6661897810849128,0.668952844841105,0.917753259779338,0.6206369426751591,0.3842044653047209,0.6968794480907629
250,218,76.1493023012581,1.183103975535168,4.941666666666662,47,2.002,0.6057038042730033,srtf,8,10.0,high,6,v2_realworld,0.3493087261525601,0.21559633027522937,0.05703585489310914,0.0,0.0,0.13938234091041898,1.0,0.1339007833036301
250,203,67.86522234068406,2.405582922824302,7.89166666666666,314,3.417333333333333,0.5311528863777932,q_v1,8,10.0,high,6,v2_realworld,0.3343114401018919,1.5467980295566504,0.0,0.2660116323048645,0.3550651955867599,1.0,0.2898890216832064,0.2709575275259835
250,210,74.94063490320458,3.0365079365079364,8.720833333333328,204,3.826,0.5565678783410273,q_v2,8,10.0,high,6,v2_realworld,0.35686016620573613,0.9714285714285714,0.085754573576732,0.4033010254057647,0.45486459378134375,0.6280254777070063,0.5319714173995592,0.3403901437890017
250,205,75.4852261029607,2.2036585365853654,7.26666666666666,317,3.1806666666666663,0.5007189213862167,q_double_v2,8,10.0,high,6,v2_realworld,0.36822061513639365,1.5463414634146342,0.12895925171252645,0.2220728506148488,0.2798395185556667,0.9997048314432189,0.0,0.2594806710055926
250,152,94.29070373461903,4.851425438596491,11.954166666666666,0,5.395666666666666,0.4730167457139108,fcfs,8,10.0,high,8,v2_realworld,0.620333577201441,0.0,1.0,1.0,1.0,0.0,0.03501327064011659,0.8035013270640117
250,163,85.60583619191534,3.3364008179959095,10.575,123,5.101666666666666,0.509958996507428,carbon,8,10.0,high,8,v2_realworld,0.5251891790915052,0.754601226993865,0.5084412895334737,0.6037495706469687,0.8128886376483889,0.3773006134969325,0.39111769216322334,0.5787683554442223
250,226,98.47928402447916,1.028023598820059,4.583333333333333,53,1.3996666666666666,0.5731244096849284,srtf,8,10.0,high,8,v2_realworld,0.43574904435610246,0.2345132743362832,0.046353366672403695,0.0,0.0,0.1172566371681416,1.0,0.12794934205215547
250,215,91.75706522670643,1.889922480620155,6.4833333333333245,430,2.442,0.4877366075406321,q_v1,8,10.0,high,8,v2_realworld,0.42677704756607643,2.0,0.0,0.22542722892305103,0.2577727529677773,1.0,0.1769052173437132,0.22721915576092586
250,221,96.80668743088412,2.629713423831071,7.5,225,2.919,0.5108682560003072,q_v2,8,10.0,high,8,v2_realworld,0.4380393096420096,1.0180995475113122,0.058185906190557427,0.4189174698688403,0.3957037874505371,0.5090497737556561,0.3998824890765433,0.2939677342863174
250,215,98.73163462730938,1.8895348837209303,6.466666666666663,366,2.4616666666666664,0.4693844711705166,q_double_v2,8,10.0,high,8,v2_realworld,0.45921690524329944,1.7023255813953488,0.16759888048383337,0.22532585404395972,0.25551158846806066,0.8511627906976744,0.0,0.2527189551649162
160,112,67.4006810482106,3.71875,10.0,0,3.7776041666666664,0.4398928870670947,fcfs,8,20.0,moderate,6,v2_realworld,0.6017917950733089,0.0,1.0,1.0,0.6338506304558682,0.0,0.0,0.7084626576139671
160,126,60.66783490880249,3.507275132275132,13.145833333333332,242,3.7057291666666665,0.4825238258710832,carbon,8,20.0,moderate,6,v2_realworld,0.4814907532444642,1.9206349206349207,0.09676927852987659,0.9190125358319428,1.0,0.7253461668355285,0.5421669353618543,0.5944230648715837
160,148,71.48001717969822,1.1075450450450453,4.554166666666667,38,1.040625,0.5185235375613667,srtf,8,20.0,moderate,6,v2_realworld,0.482973089052015,0.25675675675675674,0.10789878514562133,0.0,0.0,0.09696664749856239,1.0,0.14746123955082371
160,142,67.27790945708932,1.613262910798122,6.0,376,1.753125,0.4604735016125054,q_v1,8,20.0,moderate,6,v2_realworld,0.47378809476823464,2.647887323943662,0.03893704643149541,0.19367222201131307,0.16828322017458774,1.0,0.26173781363935095,0.22060699706086806
160,145,68.80284805894824,2.1586206896551725,6.833333333333319,231,2.084375,0.47349822550072507,q_v2,8,20.0,moderate,6,v2_realworld,0.4745024004065396,1.5931034482758621,0.04430011550577917,0.40252514174179754,0.2652764306498528,0.6016507703595011,0.42738217504735543,0.2652324709785311
160,144,67.4786996171266,1.6938657407407407,6.937499999999997,277,1.7135416666666665,0.4643712578647339,q_double_v2,8,20.0,moderate,6,v2_realworld,0.4686020806744902,1.9236111111111112,0.0,0.2245402815214135,0.27740058195926254,0.7264701536643026,0.3113082575785427,0.21803604291838288
160,134,83.90539763049189,3.112562189054726,7.729166666666664,0,2.3854166666666665,0.38115896214634765,fcfs,8,20.0,moderate,8,v2_realworld,0.6261596838096409,0.0,1.0,1.0,0.48722800378429715,0.0,0.08383754366829727,0.6801907553129041
160,142,78.05609358469172,3.0146713615023475,9.987499999999997,311,2.4072916666666666,0.4595431528075113,carbon,8,20.0,moderate,8,v2_realworld,0.5496907998921953,2.1901408450704225,0.05213795120761088,0.9517204605022818,1.0,0.6960193363571259,1.0,0.6281943086588327
160,152,87.07015157058214,1.0849780701754386,5.583333333333314,40,0.525,0.3967864600677098,srtf,8,20.0,moderate,8,v2_realworld,0.5728299445433036,0.2631578947368421,0.3389567974193738,0.0,0.0,0.0836306868867083,0.26649334149166376,0.15364728193461802
160,149,83.06994064426647,1.664429530201342,8.416666666666666,424,1.1072916666666666,0.4038201990504622,q_v1,8,20.0,moderate,8,v2_realworld,0.5575163801628622,2.8456375838926173,0.14913911257347473,0.28578417764792186,0.6433301797540226,0.9043339779319759,0.34870440381532264,0.395491908043536
160,145,84.69862271061585,2.1735632183908042,7.816666666666651,423,1.5661458333333331,0.37398606615825863,q_v2,8,20.0,moderate,8,v2_realworld,0.5841284324870059,2.9172413793103447,0.4790060224366422,0.5368877858527824,0.5070955534531684,0.9270894213909994,0.0,0.49451249552577325
160,150,81.82268466834729,1.6588888888888889,8.099999999999994,472,1.1,0.41714714035936534,q_double_v2,8,20.0,moderate,8,v2_realworld,0.5454845644556486,3.1466666666666665,0.0,0.28305154561511836,0.5714285714285724,1.0,0.5044710601010597,0.34991455799027277
250,122,72.18940377347266,5.778688524590164,13.25,0,7.033333333333333,0.5237362961735231,fcfs,8,20.0,high,6,v2_realworld,0.5917164243727268,0.0,1.0,1.0,1.0,0.0,0.06739973555632359,0.8067399735556324
250,126,63.04832205104045,4.211640211640211,12.291666666666666,262,6.494666666666666,0.5378723309896434,carbon,8,20.0,high,6,v2_realworld,0.5003835083415908,2.0793650793650795,0.6472442028377003,0.6590100135852816,0.884653961885657,1.0,0.2282350483939279,0.7023244690210584
250,218,75.50143231443356,1.183103975535168,4.941666666666662,47,2.002,0.6057038042730033,srtf,8,20.0,high,6,v2_realworld,0.346336845479053,0.21559633027522937,0.05226863740473592,0.0,0.0,0.10368373135373625,1.0,0.1286623962270312
250,202,67.2263751443675,2.280940594059406,7.899999999999996,342,3.32,0.5280834091662213,q_v1,8,20.0,high,6,v2_realworld,0.33280383734835395,1.693069306930693,0.0,0.23888943981021726,0.3560682046138414,0.8142241705086538,0.11685980602274029,0.22990333676864322
250,212,74.0159088551021,2.827044025157232,8.408333333333331,261,3.605333333333333,0.5505686140161621,q_v2,8,20.0,high,6,v2_realworld,0.3491316455429344,1.2311320754716981,0.06306301436416237,0.35772164173545945,0.41725175526579755,0.5920711507993662,0.37268932280730604,0.29440536955166535
250,207,75.08481968930882,2.210144927536232,7.199999999999998,387,3.1586666666666665,0.5178124415696309,q_double_v2,8,20.0,high,6,v2_realworld,0.3627285975328928,1.8695652173913044,0.11557862260949833,0.2234842904179094,0.2718154463390173,0.8991038831729173,0.0,0.24301362589895237
250,152,93.28776766457914,4.851425438596491,11.954166666666666,0,5.395666666666666,0.4730167457139108,fcfs,8,20.0,high,8,v2_realworld,0.6137353135827575,0.0,1.0,1.0,1.0,0.0,0.0,0.8
250,168,84.34421792865334,3.40376984126984,11.483333333333338,274,5.0,0.5098857357211801,carbon,8,20.0,high,8,v2_realworld,0.5020489162419841,1.630952380952381,0.3879851779329155,0.621369749246315,0.9361221028829855,0.6542413543364113,0.36829338079393564,0.5963527613595645
250,226,97.46151012234662,1.028023598820059,4.583333333333333,53,1.3996666666666666,0.5731244096849284,srtf,8,20.0,high,8,v2_realworld,0.4312456200103833,0.2345132743362832,0.0,0.0,0.0,0.0940728153706383,1.0,0.10940728153706383
250,211,91.80956816704747,2.0750394944707744,7.25,526,2.535333333333333,0.47361691369324277,q_v1,8,20.0,high,8,v2_realworld,0.43511643681065154,2.4928909952606637,0.021211152939621218,0.27384406335692363,0.3617863199547768,1.0,0.00599522509591019,0.2532388186985373
250,222,95.91877706720369,2.3280780780780783,7.1583333333333306,255,2.6146666666666665,0.5055722476522682,q_v2,8,20.0,high,8,v2_realworld,0.4320665633657824,1.1486486486486487,0.00449857380616148,0.340025593368977,0.34934991520633096,0.460769705066283,0.3252048908841045,0.2355145579025734
250,216,98.04823137870551,1.9702932098765429,6.791666666666666,429,2.478333333333333,0.4735252896365775,q_double_v2,8,20.0,high,8,v2_realworld,0.4539269971236366,1.9861111111111112,0.12428853744695462,0.2464479671620344,0.29960429621254947,0.7967099704267004,0.005079969929314532,0.24787064962757985
160,85,67.94095851975841,2.9499999999999997,7.883333333333332,0,3.3234375,0.2698674929714385,fcfs,9,10.0,moderate,6,v2_realworld,0.799305394350099,0.0,1.0,1.0,1.0,0.0,0.0,0.8
160,90,66.00920077062575,2.501851851851852,7.7124999999999995,79,3.2,0.3406087463522114,carbon,9,10.0,moderate,6,v2_realworld,0.7334355641180639,0.8777777777777778,0.7920775432179081,0.7721008581698567,0.9376899696048636,0.40882800608828007,0.5529566446080014,0.7622482692310832
160,142,70.10231416332373,0.9835680751173709,5.14166666666666,62,0.9395833333333332,0.39780022344965227,srtf,9,10.0,moderate,6,v2_realworld,0.4936782687558009,0.43661971830985913,0.03526785192912002,0.0,0.0,0.20335712907582482,1.0,0.1326794610827745
160,136,65.62073629803203,1.5459558823529411,7.604166666666666,292,1.5984375,0.314639736052128,q_v1,9,10.0,moderate,6,v2_realworld,0.48250541395611785,2.1470588235294117,0.0,0.2859940382981413,0.8981762917933135,1.0,0.34996707186136367,0.4167395877940929
